x_mbps,pdf,region
16.69434717358679,0.02505233693854871,aws-region=us-east-2
16.775387693846923,0.025157425094059264,aws-region=us-east-2
16.85642821410705,0.025260976938394356,aws-region=us-east-2
16.937468734367183,0.02536292111460733,aws-region=us-east-2
17.01850925462731,0.025463187592467126,aws-region=us-east-2
17.099549774887443,0.02556170781210856,aws-region=us-east-2
17.180590295147574,0.02565841482482161,aws-region=us-east-2
17.261630815407702,0.0257532434305645,aws-region=us-east-2
17.342671335667834,0.025846130311789763,aws-region=us-east-2
17.423711855927962,0.025937014163186375,aws-region=us-east-2
17.504752376188094,0.026025835816950303,aws-region=us-east-2
17.585792896448222,0.026112538363211785,aws-region=us-east-2
17.666833416708354,0.02619706726526439,aws-region=us-east-2
17.74787393696848,0.026279370469251724,aws-region=us-east-2
17.828914457228613,0.02635939850799234,aws-region=us-east-2
17.909954977488745,0.026437104598638274,aws-region=us-east-2
17.990995497748873,0.02651244473388345,aws-region=us-east-2
18.072036018009005,0.02658537776646176,aws-region=us-east-2
18.153076538269133,0.02665586548669211,aws-region=us-east-2
18.234117058529264,0.026723872692859352,aws-region=us-east-2
18.315157578789393,0.026789367254233976,aws-region=us-east-2
18.396198099049524,0.026852320166565743,aws-region=us-east-2
18.477238619309652,0.026912705599907567,aws-region=us-east-2
18.558279139569784,0.0269705009386567,aws-region=us-east-2
18.639319659829916,0.0270256868137165,aws-region=us-east-2
18.720360180090044,0.027078247126725,aws-region=us-east-2
18.801400700350175,0.027128169066302683,aws-region=us-east-2
18.882441220610303,0.027175443116318462,aws-region=us-east-2
18.963481740870435,0.027220063056185587,aws-region=us-east-2
19.044522261130563,0.02726202595323037,aws-region=us-east-2
19.125562781390695,0.027301332147209034,aws-region=us-east-2
19.206603301650823,0.027337985227059942,aws-region=us-east-2
19.287643821910955,0.02737199200001974,aws-region=us-east-2
19.368684342171086,0.027403362453244064,aws-region=us-east-2
19.449724862431214,0.02743210970810798,aws-region=us-east-2
19.530765382691346,0.027458249967374254,aws-region=us-east-2
19.611805902951474,0.027481802455453893,aws-region=us-east-2
19.692846423211606,0.027502789351985954,aws-region=us-east-2
19.773886943471734,0.027521235719009347,aws-region=us-east-2
19.854927463731865,0.02753716942199272,aws-region=us-east-2
19.935967983991993,0.027550621045026546,aws-region=us-east-2
20.017008504252125,0.02756162380049014,aws-region=us-east-2
20.098049024512257,0.027570213433521222,aws-region=us-east-2
20.179089544772385,0.02757642812163639,aws-region=us-east-2
20.260130065032516,0.027580308369856216,aws-region=us-east-2
20.341170585292645,0.027581896901705705,aws-region=us-east-2
20.422211105552776,0.027581238546471234,aws-region=us-east-2
20.503251625812904,0.02757838012309544,aws-region=us-east-2
20.584292146073036,0.02757337032111272,aws-region=us-east-2
20.665332666333164,0.027566259579020702,aws-region=us-east-2
20.746373186593296,0.02755709996048913,aws-region=us-east-2
20.827413706853427,0.027545945028818578,aws-region=us-east-2
20.908454227113555,0.027532849720050333,aws-region=us-east-2
20.989494747373687,0.02751787021513445,aws-region=us-east-2
21.070535267633815,0.027501063811559482,aws-region=us-east-2
21.151575787893947,0.027482488794841567,aws-region=us-east-2
21.232616308154075,0.02746220431026718,aws-region=us-east-2
21.313656828414207,0.027440270235273255,aws-region=us-east-2
21.394697348674335,0.02741674705284421,aws-region=us-east-2
21.475737868934466,0.027391695726291104,aws-region=us-east-2
21.556778389194598,0.02736517757577004,aws-region=us-east-2
21.637818909454726,0.027337254156884514,aws-region=us-east-2
21.718859429714858,0.027307987141693905,aws-region=us-east-2
21.799899949974986,0.027277438202452535,aws-region=us-east-2
21.880940470235117,0.027245668898370053,aws-region=us-east-2
21.961980990495245,0.027212740565675915,aws-region=us-east-2
22.043021510755377,0.027178714211251467,aws-region=us-east-2
22.124062031015505,0.02714365041007508,aws-region=us-east-2
22.205102551275637,0.027107609206701813,aws-region=us-east-2
22.28614307153577,0.027070650020983068,aws-region=us-east-2
22.367183591795897,0.027032831558211644,aws-region=us-east-2
22.448224112056028,0.026994211723851667,aws-region=us-east-2
22.529264632316156,0.026954847542997686,aws-region=us-east-2
22.610305152576288,0.02691479508467487,aws-region=us-east-2
22.691345672836416,0.02687410939108657,aws-region=us-east-2
22.772386193096548,0.026832844411877943,aws-region=us-east-2
22.853426713356676,0.02679105294346633,aws-region=us-east-2
22.934467233616807,0.02674878657348066,aws-region=us-east-2
23.01550775387694,0.026706095630302254,aws-region=us-east-2
23.096548274137067,0.026663029137712246,aws-region=us-east-2
23.1775887943972,0.026619634774600224,aws-region=us-east-2
23.258629314657327,0.026575958839688787,aws-region=us-east-2
23.33966983491746,0.026532046221197408,aws-region=us-east-2
23.420710355177587,0.02648794037135541,aws-region=us-east-2
23.50175087543772,0.026443683285652695,aws-region=us-east-2
23.582791395697846,0.026399315486704673,aws-region=us-east-2
23.663831915957978,0.02635487601258188,aws-region=us-east-2
23.74487243621811,0.026310402409451254,aws-region=us-east-2
23.825912956478238,0.026265930728348458,aws-region=us-east-2
23.90695347673837,0.026221495525901483,aws-region=us-east-2
23.987993996998497,0.026177129868801958,aws-region=us-east-2
24.06903451725863,0.026132865341813905,aws-region=us-east-2
24.150075037518757,0.026088732059101036,aws-region=us-east-2
24.23111555777889,0.026044758678645346,aws-region=us-east-2
24.312156078039017,0.02600097241951971,aws-region=us-east-2
24.39319659829915,0.02595739908177225,aws-region=us-east-2
24.47423711855928,0.025914063068677204,aws-region=us-east-2
24.55527763881941,0.025870987411104548,aws-region=us-east-2
24.63631815907954,0.025828193793753253,aws-region=us-east-2
24.717358679339668,0.02578570258299879,aws-region=us-east-2
24.7983991995998,0.025743532856102914,aws-region=us-east-2
24.879439719859928,0.02570170243153376,aws-region=us-east-2
24.96048024012006,0.025660227900155437,aws-region=us-east-2
25.041520760380187,0.025619124657036446,aws-region=us-east-2
25.12256128064032,0.025578406933649583,aws-region=us-east-2
25.20360180090045,0.025538087830226253,aws-region=us-east-2
25.28464232116058,0.02549817934804721,aws-region=us-east-2
25.36568284142071,0.02545869242145233,aws-region=us-east-2
25.44672336168084,0.02541963694937238,aws-region=us-east-2
25.52776388194097,0.02538102182618122,aws-region=us-east-2
25.6088044022011,0.02534285497169458,aws-region=us-east-2
25.68984492246123,0.02530514336013924,aws-region=us-east-2
25.770885442721358,0.02526789304794256,aws-region=us-east-2
25.85192596298149,0.025231109200194758,aws-region=us-east-2
25.93296648324162,0.025194796115657486,aws-region=us-east-2
26.01400700350175,0.025158957250203916,aws-region=us-east-2
26.09504752376188,0.025123595238590573,aws-region=us-east-2
26.17608804402201,0.02508871191447724,aws-region=us-east-2
26.25712856428214,0.025054308328627123,aws-region=us-east-2
26.33816908454227,0.025020384765232457,aws-region=us-east-2
26.4192096048024,0.02498694075632804,aws-region=us-east-2
26.50025012506253,0.0249539750942742,aws-region=us-east-2
26.58129064532266,0.0249214858422964,aws-region=us-east-2
26.66233116558279,0.024889470343096767,aws-region=us-east-2
26.74337168584292,0.024857925225555123,aws-region=us-east-2
26.82441220610305,0.024826846409563008,aws-region=us-east-2
26.90545272636318,0.024796229109037844,aws-region=us-east-2
26.98649324662331,0.02476606783318747,aws-region=us-east-2
27.06753376688344,0.024736356386101402,aws-region=us-east-2
27.14857428714357,0.024707087864759784,aws-region=us-east-2
27.2296148074037,0.02467825465556408,aws-region=us-east-2
27.31065532766383,0.024649848429505097,aws-region=us-east-2
27.39169584792396,0.02462186013608697,aws-region=us-east-2
27.47273636818409,0.024594279996145565,aws-region=us-east-2
27.553776888444222,0.02456709749370119,aws-region=us-east-2
27.63481740870435,0.02454030136699379,aws-region=us-east-2
27.715857928964482,0.02451387959885627,aws-region=us-east-2
27.79689844922461,0.024487819406590203,aws-region=us-east-2
27.87793896948474,0.024462107231501638,aws-region=us-east-2
27.95897948974487,0.02443672872827514,aws-region=us-east-2
28.040020010005,0.024411668754350642,aws-region=us-east-2
28.12106053026513,0.02438691135947938,aws-region=us-east-2
28.20210105052526,0.02436243977562726,aws-region=us-east-2
28.283141570785393,0.024338236407404398,aws-region=us-east-2
28.36418209104552,0.024314282823186782,aws-region=us-east-2
28.445222611305653,0.02429055974709593,aws-region=us-east-2
28.52626313156578,0.024267047052006885,aws-region=us-east-2
28.607303651825912,0.024243723753737078,aws-region=us-east-2
28.68834417208604,0.02422056800657593,aws-region=us-east-2
28.769384692346172,0.024197557100296037,aws-region=us-east-2
28.8504252126063,0.024174667458791793,aws-region=us-east-2
28.93146573286643,0.024151874640475114,aws-region=us-east-2
29.012506253126563,0.024129153340548597,aws-region=us-east-2
29.09354677338669,0.024106477395276788,aws-region=us-east-2
29.174587293646823,0.024083819788351536,aws-region=us-east-2
29.25562781390695,0.024061152659450687,aws-region=us-east-2
29.336668334167083,0.024038447315069073,aws-region=us-east-2
29.41770885442721,0.024015674241692184,aws-region=us-east-2
29.498749374687343,0.023992803121372558,aws-region=us-east-2
29.57978989494747,0.023969802849755497,aws-region=us-east-2
29.660830415207602,0.023946641556587028,aws-region=us-east-2
29.741870935467734,0.0239232866287252,aws-region=us-east-2
29.822911455727862,0.023899704735668013,aws-region=us-east-2
29.903951975987994,0.023875861857588186,aws-region=us-east-2
29.984992496248122,0.023851723315864826,aws-region=us-east-2
30.066033016508253,0.02382725380607918,aws-region=us-east-2
30.14707353676838,0.023802417433437365,aws-region=us-east-2
30.228114057028513,0.02377717775056444,aws-region=us-east-2
30.30915457728864,0.02375149779761011,aws-region=us-east-2
30.390195097548773,0.023725340144588342,aws-region=us-east-2
30.471235617808905,0.023698666935863935,aws-region=us-east-2
30.552276138069033,0.023671439936695227,aws-region=us-east-2
30.633316658329164,0.023643620581721782,aws-region=us-east-2
30.714357178589292,0.023615170025288165,aws-region=us-east-2
30.795397698849424,0.023586049193476344,aws-region=us-east-2
30.876438219109552,0.023556218837720053,aws-region=us-east-2
30.957478739369684,0.023525639589862243,aws-region=us-east-2
31.038519259629812,0.02349427201851229,aws-region=us-east-2
31.119559779889943,0.02346207668655351,aws-region=us-east-2
31.200600300150075,0.023429014209652165,aws-region=us-east-2
31.281640820410203,0.023395045315602374,aws-region=us-east-2
31.362681340670335,0.023360130904356017,aws-region=us-east-2
31.443721860930463,0.023324232108570007,aws-region=us-east-2
31.524762381190595,0.023287310354506596,aws-region=us-east-2
31.605802901450723,0.023249327423128924,aws-region=us-east-2
31.686843421710854,0.023210245511220393,aws-region=us-east-2
31.767883941970982,0.0231700272923699,aws-region=us-east-2
31.848924462231114,0.02312863597766179,aws-region=us-east-2
31.929964982491246,0.02308603537591173,aws-region=us-east-2
32.011005502751374,0.02304218995329062,aws-region=us-east-2
32.092046023011505,0.022997064892190645,aws-region=us-east-2
32.17308654327164,0.02295062614918602,aws-region=us-east-2
32.25412706353176,0.022902840511939568,aws-region=us-east-2
32.33516758379189,0.022853675654932678,aws-region=us-east-2
32.416208104052025,0.022803100193877275,aws-region=us-east-2
32.49724862431216,0.02275108373869365,aws-region=us-east-2
32.57828914457228,0.022697596944937722,aws-region=us-east-2
32.65932966483241,0.022642611563565666,aws-region=us-east-2
32.740370185092544,0.022586100488940372,aws-region=us-east-2
32.821410705352676,0.02252803780498372,aws-region=us-east-2
32.90245122561281,0.022468398829389787,aws-region=us-east-2
32.98349174587293,0.022407160155827374,aws-region=us-east-2
33.064532266133064,0.02234429969405368,aws-region=us-east-2
33.145572786393195,0.02227979670789263,aws-region=us-east-2
33.22661330665333,0.022213631851012175,aws-region=us-east-2
33.30765382691345,0.022145787200469398,aws-region=us-east-2
33.38869434717358,0.02207624628797904,aws-region=us-east-2
33.469734867433715,0.022004994128881784,aws-region=us-east-2
33.55077538769385,0.021932017248791912,aws-region=us-east-2
33.63181590795398,0.021857303707909944,aws-region=us-east-2
33.7128564282141,0.021780843122996524,aws-region=us-east-2
33.793896948474234,0.02170262668700484,aws-region=us-east-2
33.874937468734366,0.021622647186383598,aws-region=us-east-2
33.9559779889945,0.02154089901605737,aws-region=us-east-2
34.03701850925462,0.021457378192108537,aws-region=us-east-2
34.118059029514754,0.02137208236217853,aws-region=us-east-2
34.199099549774886,0.02128501081361906,aws-region=us-east-2
34.28014007003502,0.02119616447942566,aws-region=us-east-2
34.36118059029515,0.021105545941984827,aws-region=us-east-2
34.44222111055527,0.021013159434677638,aws-region=us-east-2
34.523261630815405,0.020919010841376796,aws-region=us-east-2
34.60430215107554,0.02082310769388244,aws-region=us-east-2
34.68534267133567,0.020725459167338593,aws-region=us-east-2
34.76638319159579,0.020626076073679313,aws-region=us-east-2
34.847423711855924,0.020524970853146876,aws-region=us-east-2
34.928464232116056,0.020422157563932553,aws-region=us-east-2
35.00950475237619,0.020317651869981832,aws-region=us-east-2
35.09054527263632,0.020211471027016155,aws-region=us-east-2
35.171585792896444,0.020103633866812586,aws-region=us-east-2
35.252626313156576,0.019994160779783634,aws-region=us-east-2
35.33366683341671,0.019883073695909383,aws-region=us-east-2
35.41470735367684,0.019770396064051787,aws-region=us-east-2
35.49574787393696,0.019656152829700704,aws-region=us-east-2
35.576788394197095,0.019540370411185944,aws-region=us-east-2
35.65782891445723,0.01942307667438909,aws-region=us-east-2
35.73886943471736,0.019304300905996195,aws-region=us-east-2
35.81990995497749,0.019184073785316065,aws-region=us-east-2
35.900950475237615,0.019062427354701164,aws-region=us-east-2
35.981990995497746,0.018939394988593827,aws-region=us-east-2
36.06303151575788,0.018815011361229858,aws-region=us-east-2
36.14407203601801,0.0186893124130197,aws-region=us-east-2
36.225112556278134,0.01856233531563572,aws-region=us-east-2
36.306153076538266,0.01843411843582244,aws-region=us-east-2
36.3871935967984,0.018304701297955746,aws-region=us-east-2
36.46823411705853,0.018174124545368812,aws-region=us-east-2
36.54927463731866,0.018042429900465153,aws-region=us-east-2
36.630315157578785,0.017909660123639596,aws-region=us-east-2
36.71135567783892,0.01777585897102544,aws-region=us-east-2
36.79239619809905,0.01764107115108918,aws-region=us-east-2
36.87343671835918,0.017505342280092807,aws-region=us-east-2
36.954477238619305,0.017368718836448676,aws-region=us-east-2
37.035517758879436,0.01723124811398471,aws-region=us-east-2
37.11655827913957,0.017092978174153197,aws-region=us-east-2
37.1975987993997,0.016953957797204277,aws-region=us-east-2
37.27863931965983,0.016814236432356525,aws-region=us-east-2
37.359679839919956,0.01667386414700045,aws-region=us-east-2
37.44072036018009,0.016532891574964324,aws-region=us-east-2
37.52176088044022,0.016391369863889525,aws-region=us-east-2
37.60280140070035,0.016249350621751427,aws-region=us-east-2
37.683841920960475,0.016106885862578524,aws-region=us-east-2
37.76488244122061,0.0159640279514162,aws-region=us-east-2
37.84592296148074,0.015820829548592666,aws-region=us-east-2
37.92696348174087,0.015677343553348582,aws-region=us-east-2
38.008004002001,0.015533623046888087,aws-region=us-east-2
38.089044522261126,0.015389721234927186,aws-region=us-east-2
38.17008504252126,0.015245691389808231,aws-region=us-east-2
38.25112556278139,0.01510158679225751,aws-region=us-east-2
38.33216608304152,0.014957460672872524,aws-region=us-east-2
38.413206603301646,0.014813366153418496,aws-region=us-east-2
38.49424712356178,0.014669356188031986,aws-region=us-east-2
38.57528764382191,0.014525483504419828,aws-region=us-east-2
38.65632816408204,0.014381800545156052,aws-region=us-east-2
38.73736868434217,0.014238359409175857,aws-region=us-east-2
38.8184092046023,0.014095211793573518,aws-region=us-east-2
38.89944972486243,0.013952408935810841,aws-region=us-east-2
38.98049024512256,0.013810001556446933,aws-region=us-east-2
39.06153076538269,0.013668039802501185,aws-region=us-east-2
39.142571285642816,0.013526573191565907,aws-region=us-east-2
39.22361180590295,0.013385650556778194,aws-region=us-east-2
39.30465232616308,0.013245319992775466,aws-region=us-east-2
39.38569284642321,0.013105628802741678,aws-region=us-east-2
39.46673336668334,0.012966623446667271,aws-region=us-east-2
39.54777388694347,0.012828349490933295,aws-region=us-east-2
39.6288144072036,0.012690851559336079,aws-region=us-east-2
39.70985492746373,0.012554173285662627,aws-region=us-east-2
39.79089544772386,0.012418357267925503,aws-region=us-east-2
39.87193596798399,0.012283445024366818,aws-region=us-east-2
39.95297648824412,0.01214947695132846,aws-region=us-east-2
40.03401700850425,0.012016492283093249,aws-region=us-east-2
40.11505752876438,0.01188452905378633,aws-region=us-east-2
40.19609804902451,0.01175362406142937,aws-region=us-east-2
