region,mbps
aws-region=ap-southeast-2,8.483701220819336
aws-region=ap-southeast-2,8.28575298674427
aws-region=ap-southeast-2,8.147581599461814
aws-region=ap-southeast-2,11.198504452947049
aws-region=ap-southeast-2,5.532141750786188
aws-region=ap-southeast-2,21.991342775726874
aws-region=ap-southeast-2,10.58415314825877
aws-region=ap-southeast-2,5.8927715636876865
aws-region=ap-southeast-2,8.076214744779978
aws-region=ap-southeast-2,15.387450703905387
aws-region=ap-southeast-2,14.554465160899285
aws-region=ap-southeast-2,52.82059185865382
aws-region=ap-southeast-2,2.84759849333767
aws-region=ap-southeast-2,8.279256293691422
aws-region=ap-southeast-2,23.09214386798593
aws-region=ap-southeast-2,27.466246377546195
aws-region=ap-southeast-2,17.369102186131958
aws-region=ap-southeast-2,14.107956555014965
aws-region=ap-southeast-2,0.1
aws-region=ap-southeast-2,31.69438726870362
aws-region=ap-southeast-2,17.353071568994213
aws-region=ap-southeast-2,8.072306765511954
aws-region=ap-southeast-2,13.438562084802152
aws-region=ap-southeast-2,17.76186126809681
aws-region=ap-southeast-2,19.874949502675904
aws-region=ap-southeast-2,14.835600849529621
aws-region=ap-southeast-2,11.493319352691854
aws-region=ap-southeast-2,12.472252825375312
aws-region=ap-southeast-2,32.2751919648005
aws-region=ap-southeast-2,12.468469137476209
aws-region=ap-southeast-2,11.884132516567314
aws-region=ap-southeast-2,22.519671022595954
aws-region=ap-southeast-2,19.68923753111935
aws-region=ap-southeast-2,11.685011138268488
aws-region=ap-southeast-2,16.703924216770204
aws-region=ap-southeast-2,41.19257957118901
aws-region=ap-southeast-2,10.63942401298124
aws-region=ap-southeast-2,9.76051251506717
aws-region=ap-southeast-2,26.462719218166065
aws-region=ap-southeast-2,3.7516675406875613
aws-region=ap-southeast-2,19.202913408171344
aws-region=ap-southeast-2,19.7528469242981
aws-region=ap-southeast-2,27.821805237816523
aws-region=ap-southeast-2,15.710926047314459
aws-region=ap-southeast-2,0.7789620658761103
aws-region=ap-southeast-2,4.138605509661351
aws-region=ap-southeast-2,10.168175778486908
aws-region=ap-southeast-2,4.802822066183398
aws-region=ap-southeast-2,14.849027940387323
aws-region=ap-southeast-2,9.387808385986638
aws-region=ap-southeast-2,20.94000721615407
aws-region=ap-southeast-2,15.687468560505232
aws-region=ap-southeast-2,17.374127757479798
aws-region=ap-southeast-2,15.022157842464011
aws-region=ap-southeast-2,16.24506365859039
aws-region=ap-southeast-2,12.541449518141446
aws-region=ap-southeast-2,17.739264430181688
aws-region=ap-southeast-2,6.210368860476215
aws-region=ap-southeast-2,35.26540890017285
aws-region=ap-southeast-2,17.41919563065597
aws-region=ap-southeast-2,13.212922591136662
aws-region=ap-southeast-2,31.220139447913706
aws-region=ap-southeast-2,9.828540755429394
aws-region=ap-southeast-2,11.557881714806133
aws-region=ap-southeast-2,15.915481441021198
aws-region=ap-southeast-2,19.16010620442627
aws-region=ap-southeast-2,14.708118230378656
aws-region=ap-southeast-2,17.660039115244274
aws-region=ap-southeast-2,2.2032870061891088
aws-region=ap-southeast-2,7.604020728298145
aws-region=ap-southeast-2,13.470971649818242
aws-region=ap-southeast-2,18.613876557345236
aws-region=ap-southeast-2,27.78436012762185
aws-region=ap-southeast-2,25.067081053181788
aws-region=ap-southeast-2,15.613176876216443
aws-region=ap-southeast-2,17.05222144655732
aws-region=ap-southeast-2,15.8236245730776
aws-region=ap-southeast-2,16.541929977635046
aws-region=ap-southeast-2,11.290837240260029
aws-region=ap-southeast-2,3.01533851692559
aws-region=ap-southeast-2,11.554608288759898
aws-region=ap-southeast-2,14.393229883938368
aws-region=ap-southeast-2,8.398172851970598
aws-region=ap-southeast-2,2.8796372780552795
aws-region=ap-southeast-2,5.8189327099100865
aws-region=ap-southeast-2,25.286265503916514
aws-region=ap-southeast-2,8.973471610736325
aws-region=ap-southeast-2,8.624519905390764
aws-region=ap-southeast-2,18.145367424048
aws-region=ap-southeast-2,7.913401615019709
aws-region=ap-southeast-2,27.44364517933355
aws-region=ap-southeast-2,10.301739941577038
aws-region=ap-southeast-2,0.6102822840952062
aws-region=ap-southeast-2,11.002835401345333
aws-region=ap-southeast-2,13.661551405512029
aws-region=ap-southeast-2,18.82473719060313
aws-region=ap-southeast-2,12.110982059224014
aws-region=ap-southeast-2,15.436831788938619
aws-region=ap-southeast-2,28.692768713678696
aws-region=ap-southeast-2,17.953538976706877
aws-region=ap-southeast-2,9.954353028249823
aws-region=ap-southeast-2,7.678300623016239
aws-region=ap-southeast-2,8.818165178136924
aws-region=ap-southeast-2,27.914962911479183
aws-region=ap-southeast-2,18.10339966090012
aws-region=ap-southeast-2,12.956887582538679
aws-region=ap-southeast-2,12.524276866416654
aws-region=ap-southeast-2,19.557533812042625
aws-region=ap-southeast-2,13.234091153614086
aws-region=ap-southeast-2,26.64003149505907
aws-region=ap-southeast-2,8.479574443469785
aws-region=ap-southeast-2,6.270191444676949
aws-region=ap-southeast-2,21.80124947006073
aws-region=ap-southeast-2,7.426947458808679
aws-region=ap-southeast-2,16.337137830085958
aws-region=ap-southeast-2,15.54729888898069
aws-region=ap-southeast-2,21.304098956430053
aws-region=ap-southeast-2,21.376231867807842
aws-region=ap-southeast-2,0.5409030195693075
aws-region=ap-southeast-2,7.922323390681362
aws-region=ap-southeast-2,7.404751156156704
aws-region=ap-southeast-2,13.59282033283181
aws-region=ap-southeast-2,23.188523647929586
aws-region=ap-southeast-2,11.46804727391324
aws-region=ap-southeast-2,46.971627922817916
aws-region=ap-southeast-2,4.856162605050033
aws-region=ap-southeast-2,23.619773891702025
aws-region=ap-southeast-2,15.118822601278374
aws-region=ap-southeast-2,14.836357876862895
aws-region=ap-southeast-2,12.53507770846191
aws-region=ap-southeast-2,5.0198603203164875
aws-region=ap-southeast-2,17.191228108470206
aws-region=ap-southeast-2,10.380172288971183
aws-region=ap-southeast-2,8.137639281590614
aws-region=ap-southeast-2,1.8400684374743828
aws-region=ap-southeast-2,2.0457562616456317
aws-region=ap-southeast-2,19.457508292360778
aws-region=ap-southeast-2,16.519472276022434
aws-region=ap-southeast-2,38.29689927699196
aws-region=ap-southeast-2,7.369393880322769
aws-region=ap-southeast-2,16.921582127157762
aws-region=ap-southeast-2,17.770898119841345
aws-region=ap-southeast-2,19.934828665855925
aws-region=ap-southeast-2,11.6903551465591
aws-region=ap-southeast-2,28.403483823752254
aws-region=ap-southeast-2,11.595872455362487
aws-region=ap-southeast-2,16.742844157017732
aws-region=ap-southeast-2,1.8717161577121755
aws-region=ap-southeast-2,30.264928552922864
aws-region=ap-southeast-2,14.26331251503286
aws-region=ap-southeast-2,12.676374706217363
aws-region=ap-southeast-2,8.550984258499481
aws-region=ap-southeast-2,12.439518400212261
aws-region=ap-southeast-2,16.699565821253657
aws-region=ap-southeast-2,7.164303216085609
aws-region=ap-southeast-2,4.061250391696523
aws-region=ap-southeast-2,25.8572594045291
aws-region=ap-southeast-2,11.116032350277374
aws-region=ap-southeast-2,1.2977854611321245
aws-region=ap-southeast-2,10.274432554530945
aws-region=ap-southeast-2,17.51914931526837
aws-region=ap-southeast-2,15.540026922423873
aws-region=ap-southeast-2,13.220682778838945
aws-region=ap-southeast-2,40.46757717707345
aws-region=ap-southeast-2,8.854077120090892
aws-region=ap-southeast-2,6.657833958829173
aws-region=ap-southeast-2,14.526987099114308
aws-region=ap-southeast-2,17.2364150574348
aws-region=ap-southeast-2,5.6525933987055685
aws-region=ap-southeast-2,3.569859428753137
aws-region=ap-southeast-2,15.054323590100244
aws-region=ap-southeast-2,4.548950267378802
aws-region=ap-southeast-2,9.780258991737174
aws-region=ap-southeast-2,15.391196833313613
aws-region=ap-southeast-2,11.316418232538261
aws-region=ap-southeast-2,0.739577864714571
aws-region=ap-southeast-2,6.614934215083021
aws-region=ap-southeast-2,7.388179969277484
aws-region=ap-southeast-2,1.109623308825178
aws-region=ap-southeast-2,16.826493275568264
aws-region=ap-southeast-2,3.8164493632828296
aws-region=ap-southeast-2,7.886757398659686
aws-region=ap-southeast-2,7.628574563900328
aws-region=ap-southeast-2,18.881940131869474
aws-region=ap-southeast-2,5.028804737065524
aws-region=ap-southeast-2,14.616310977515077
aws-region=ap-southeast-2,11.869956755275915
aws-region=ap-southeast-2,26.72455568593716
aws-region=ap-southeast-2,10.425607450677097
aws-region=ap-southeast-2,19.573527346126305
aws-region=ap-southeast-2,13.184347955105402
aws-region=ap-southeast-2,22.8780333098706
aws-region=ap-southeast-2,12.051356913968482
aws-region=ap-southeast-2,14.965747508215964
aws-region=ap-southeast-2,25.64435588740106
aws-region=ap-southeast-2,34.59184529099877
aws-region=ap-southeast-2,9.478380020123714
aws-region=ap-southeast-2,14.20203533055248
aws-region=ap-southeast-2,24.660489863397785
aws-region=ap-southeast-2,37.054815290559006
aws-region=ap-southeast-2,29.80953457096863
aws-region=ap-southeast-2,6.076773314252098
aws-region=ap-southeast-2,12.196819517929937
aws-region=ap-southeast-2,20.212236772742127
aws-region=ap-southeast-2,17.35160191123174
aws-region=ap-southeast-2,16.783525236873306
aws-region=ap-southeast-2,10.428957540027925
aws-region=ap-southeast-2,46.53241976065836
aws-region=ap-southeast-2,10.96135191663504
aws-region=ap-southeast-2,12.56536911890316
aws-region=ap-southeast-2,12.504668747948271
aws-region=ap-southeast-2,2.9892110664250398
aws-region=ap-southeast-2,9.407495258091616
aws-region=ap-southeast-2,11.562517923924446
aws-region=ap-southeast-2,1.4629798895831503
aws-region=ap-southeast-2,13.193863470052728
aws-region=ap-southeast-2,10.668402392555343
aws-region=ap-southeast-2,16.660230999970054
aws-region=ap-southeast-2,22.58340661360507
aws-region=ap-southeast-2,23.547652723803505
aws-region=ap-southeast-2,14.364809639550707
aws-region=ap-southeast-2,12.027262213297503
aws-region=ap-southeast-2,32.56397941048868
aws-region=ap-southeast-2,5.843628620007176
aws-region=ap-southeast-2,10.318258620229539
aws-region=ap-southeast-2,24.999763063817976
aws-region=ap-southeast-2,10.454762296603102
aws-region=ap-southeast-2,6.122083439696332
aws-region=ap-southeast-2,31.263435566718538
aws-region=ap-southeast-2,28.989721613228227
aws-region=ap-southeast-2,3.788936707139848
aws-region=ap-southeast-2,8.307167958756114
aws-region=ap-southeast-2,15.171349554672544
aws-region=ap-southeast-2,9.14624325399356
aws-region=ap-southeast-2,18.391524427059185
aws-region=ap-southeast-2,30.655769735340115
aws-region=ap-southeast-2,5.805164390204052
aws-region=ap-southeast-2,19.555671870743943
aws-region=ap-southeast-2,9.521169022267376
aws-region=ap-southeast-2,13.64742978980015
aws-region=ap-southeast-2,16.414836194744968
aws-region=ap-southeast-2,5.6767010504440085
aws-region=ap-southeast-2,9.368864441147734
aws-region=ap-southeast-2,12.664179048272942
aws-region=ap-southeast-2,53.89624616425068
aws-region=ap-southeast-2,17.724102401767365
aws-region=ap-southeast-2,7.3148850640329215
aws-region=ap-southeast-2,14.45842262494598
aws-region=ap-southeast-2,15.987476923170735
aws-region=ap-southeast-2,11.520382898998761
aws-region=ap-southeast-2,4.5216881228367285
aws-region=ap-southeast-2,14.469377400015782
aws-region=ap-southeast-2,23.57552368086157
aws-region=ap-southeast-2,22.552439430657394
aws-region=ap-southeast-2,9.918083954750651
aws-region=ap-southeast-2,10.24005864418988
aws-region=ap-southeast-2,8.046783155046207
aws-region=ap-southeast-2,11.081742814687233
aws-region=ap-southeast-2,16.911729569670833
aws-region=ap-southeast-2,11.528456542668458
aws-region=ap-southeast-2,10.52632021386332
aws-region=ap-southeast-2,13.328247919328483
aws-region=ap-southeast-2,10.748244077028815
aws-region=ap-southeast-2,15.092459836719032
aws-region=ap-southeast-2,19.3314898855842
aws-region=ap-southeast-2,6.031168323050162
aws-region=ap-southeast-2,16.68539304328712
aws-region=ap-southeast-2,11.092114409071144
aws-region=ap-southeast-2,10.722978279672027
aws-region=ap-southeast-2,17.10588183737445
aws-region=ap-southeast-2,28.19015932285169
aws-region=ap-southeast-2,19.214572387526275
aws-region=ap-southeast-2,8.870153008374151
aws-region=ap-southeast-2,20.20721118114385
aws-region=ap-southeast-2,18.239541773190872
aws-region=ap-southeast-2,28.149992759077726
aws-region=ap-southeast-2,14.25857407203932
aws-region=ap-southeast-2,15.738983822595422
aws-region=ap-southeast-2,7.8913425504863115
aws-region=ap-southeast-2,45.83549841321527
aws-region=ap-southeast-2,26.7371238258493
aws-region=ap-southeast-2,13.781605243828771
aws-region=ap-southeast-2,28.248274720686105
aws-region=ap-southeast-2,39.20596717953521
aws-region=ap-southeast-2,10.582489564775099
aws-region=ap-southeast-2,25.074170801159216
aws-region=ap-southeast-2,10.234199320923892
aws-region=ap-southeast-2,13.202929450914052
aws-region=ap-southeast-2,24.387295074090332
aws-region=ap-southeast-2,16.249163388055422
aws-region=ap-southeast-2,40.80096190097788
aws-region=ap-southeast-2,14.6220549762897
aws-region=ap-southeast-2,20.36697648945159
aws-region=ap-southeast-2,0.6098030916015038
aws-region=ap-southeast-2,4.558923173889905
aws-region=ap-southeast-2,9.449016653404465
aws-region=ap-southeast-2,0.7575742456215273
aws-region=ap-southeast-2,7.108686786335919
aws-region=ap-southeast-2,8.65153031655445
aws-region=ap-southeast-2,17.79136602439981
aws-region=ap-southeast-2,29.758790627007393
aws-region=ap-southeast-2,4.026891032967498
aws-region=ap-southeast-2,15.512308031939849
aws-region=ap-southeast-2,1.6252472071981099
aws-region=ap-southeast-2,21.038117539432193
aws-region=ap-southeast-2,11.82859864621792
aws-region=ap-southeast-2,10.392675487466823
aws-region=ap-southeast-2,13.022360200493406
aws-region=ap-southeast-2,13.750254737729076
aws-region=ap-southeast-2,16.50395065313473
aws-region=ap-southeast-2,2.0729181848553044
aws-region=ap-southeast-2,9.966727647290124
aws-region=ap-southeast-2,14.070080206755508
aws-region=ap-southeast-2,14.074141691407613
aws-region=ap-southeast-2,6.977177152853252
aws-region=ap-southeast-2,3.6387358676853783
aws-region=ap-southeast-2,14.300850360621812
aws-region=ap-southeast-2,7.403671251248192
aws-region=ap-southeast-2,5.958833601027781
aws-region=ap-southeast-2,7.600166677766007
aws-region=ap-southeast-2,10.903414305558378
aws-region=ap-southeast-2,5.142085718868713
aws-region=ap-southeast-2,10.223335272167258
aws-region=ap-southeast-2,6.18765271319282
aws-region=ap-southeast-2,41.71902486351785
aws-region=ap-southeast-2,30.994909584150395
aws-region=ap-southeast-2,0.26508734204029494
aws-region=ap-southeast-2,13.487766491665626
aws-region=ap-southeast-2,3.476748468907247
aws-region=ap-southeast-2,2.5690187813226117
aws-region=ap-southeast-2,18.56362335330585
aws-region=ap-southeast-2,15.484366017354567
aws-region=ap-southeast-2,39.015195836728545
aws-region=ap-southeast-2,14.48907463878179
aws-region=ap-southeast-2,14.907726560217327
aws-region=ap-southeast-2,10.575875428780925
aws-region=ap-southeast-2,4.043685733145824
aws-region=ap-southeast-2,12.858423884654034
aws-region=ap-southeast-2,12.056381231013233
aws-region=ap-southeast-2,36.688786496911185
aws-region=ap-southeast-2,5.545753602084018
aws-region=ap-southeast-2,38.17679705068416
aws-region=ap-southeast-2,9.64034964222933
aws-region=ap-southeast-2,19.02411898643907
aws-region=ap-southeast-2,16.211417594614545
aws-region=ap-southeast-2,7.895370468008259
aws-region=ap-southeast-2,13.15951202703626
aws-region=ap-southeast-2,11.202003745746833
aws-region=ap-southeast-2,17.09999167119005
aws-region=ap-southeast-2,23.439808005491955
aws-region=ap-southeast-2,19.023092891447252
aws-region=ap-southeast-2,15.615387028970607
aws-region=ap-southeast-2,5.226642737124473
aws-region=ap-southeast-2,48.89451562071347
aws-region=ap-southeast-2,7.921158360343489
aws-region=ap-southeast-2,23.54130283837684
aws-region=ap-southeast-2,2.402310479942276
aws-region=ap-southeast-2,16.216418023481744
aws-region=ap-southeast-2,4.385114079573921
aws-region=ap-southeast-2,13.710141283724319
aws-region=ap-southeast-2,34.5733778261166
aws-region=ap-southeast-2,3.8986084126881457
aws-region=ap-southeast-2,10.120952456317765
aws-region=ap-southeast-2,16.98452189084527
aws-region=ap-southeast-2,14.504593429570809
aws-region=ap-southeast-2,24.84008297573283
aws-region=ap-southeast-2,18.401566308571113
aws-region=ap-southeast-2,21.081025302516593
aws-region=ap-southeast-2,12.523562594116003
